Full_Name,x0,y0,z0,xDot0,yDot0,zDot0,T,Stability_Index,Bifercates_to,lStar_km,tStar_days,mu,System,LagrangePoint,Family,Modifier,JacobiValue,Closest_Primary_Approach,Closest_Secondary_Approach
L1-South-Western Axial,0.8262,0,0,0,0.2625,-0.35,4.039,241.9622,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Axial,South-West,2.99818266169458,0.811460530208247,0.811460530208247
L1-South-Western Axial,0.8431,0,0,0,0.1874,-0.4,4.0574,250.5755,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Axial,South-West,2.99366508742249,0.829516830170525,0.829516830170525
L1-South-Western Axial,0.8625,0,0,0,0.0907,-0.4434,4.0652,254.2398,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Axial,South-West,2.99178719327221,0.8503494144,0.8503494144
L2-South-Eastern Axial,1.22,0,0,0,-0.4275,-0,4.3105,127.885,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Axial,South-East,3.01377789196815,0.967522818996724,0.967522818996724
L2-South-Eastern Axial,1.2183,0,0,0,-0.4248,-0.05,4.3133,129.1383,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Axial,South-East,3.01242153638922,0.968442514778374,0.968442514778374
L2-South-Eastern Axial,1.2152,0,0,0,-0.4198,-0.0841,4.3183,131.3556,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Axial,South-East,3.01002127983971,0.970151708553207,0.970151708553207
L2-South-Eastern Axial,1.2112,0,0,0,-0.4133,-0.1139,4.3247,134.077,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Axial,South-East,3.00700804034904,0.971337032028356,0.971337032028356
L2-South-Eastern Axial,1.2062,0,0,0,-0.4048,-0.1434,4.3326,137.3638,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Axial,South-East,3.00340378250595,0.975210075417671,0.975210075417671
L2-South-Eastern Axial,1.1998,0,0,0,-0.3938,-0.174,4.3425,141.2513,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Axial,South-East,2.99900149983293,0.978652543275642,0.978652543275642
L2-South-Eastern Axial,1.1918,0,0,0,-0.3796,-0.2067,4.3544,145.7239,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Axial,South-East,2.99373166151313,0.982827330826916,0.982827330826916
L2-South-Eastern Axial,1.1818,0,0,0,-0.361,-0.2419,4.3684,150.6775,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Axial,South-East,2.98786793303846,0.986901854263844,0.986901854263844
L2-South-Eastern Axial,1.1697,0,0,0,-0.3369,-0.28,4.3838,155.8679,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Axial,South-East,2.9816284326879,0.991426929925337,0.991426929925337
L2-South-Eastern Axial,1.1554,0,0,0,-0.3055,-0.3214,4.3995,160.8533,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Axial,South-East,2.97553283924917,0.999603748586811,0.999603748586811
L2-South-Eastern Axial,1.1389,0,0,0,-0.2647,-0.3659,4.413,164.9638,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Axial,South-East,2.97045625429159,1.004959740256,1.004959740256
L2-South-Eastern Axial,1.1119,0,0,0,-0.1812,-0.4358,4.4222,167.6717,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Axial,South-East,2.96712386919114,1.00520322238594,1.00520322238594
L3-South-Western Axial,-1.8963,0,0,0,1.6715,-0,6.2616,1.0499,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Axial,South-West,1.85905646104631,0.121281340128882,0.121281340128882
L3-South-Western Axial,-1.8902,0,0,0,1.6761,-0.09,6.2617,1.0604,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Axial,South-West,1.81588358060374,0.12714220209882,0.12714220209882
L3-South-Western Axial,-1.8705,0,0,0,1.6893,-0.18,6.2621,1.0889,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Axial,South-West,1.68428470014254,0.146431172717117,0.146431172717117
L3-South-Western Axial,-1.8291,0,0,0,1.7093,-0.2745,6.2628,1.1273,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Axial,South-West,1.44454823894184,0.187119949194416,0.187119949194416
L3-South-Western Axial,-1.7488,0,0,0,1.7269,-0.3737,6.2638,1.1567,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Axial,South-West,1.08299582192487,0.266142228725122,0.266142228725122
L3-South-Western Axial,-1.6081,0,0,0,1.7186,-0.4779,6.2651,1.1567,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Axial,South-West,0.651318199588885,0.405784977171706,0.405784977171706
L3-South-Western Axial,-1.4186,0,0,0,1.6683,-0.5873,6.266,1.137,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Axial,South-West,0.299120319930553,0.594542160172649,0.594542160172649
L3-South-Western Axial,-1.2271,0,0,0,1.595,-0.7022,6.2664,1.1211,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Axial,South-West,0.105793278797714,0.785815860724276,0.785815860724276
L3-South-Western Axial,-1.0003,0,0,0,1.49,-0.8726,6.2666,1.1142,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Axial,South-West,0.0306851448924905,0.987442613046981,0.987442613046981
L4-Southern Axial,0.9767,-0.0334,-0.1,-0.0737,-0.0626,-0.4671,2.1509,1,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.94345732620403,0.96215188157657,0.96215188157657
L4-Southern Axial,0.9522,-0.0146,-0.1,-0.1089,0.0426,-0.4599,2.1684,1.2665,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.94606003589501,0.939631163378445,0.939631163378445
L4-Southern Axial,0.9353,-0.0019,-0.1,-0.1254,0.1104,-0.4375,2.2359,1.4014,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.944314004183,0.922129250542569,0.922129250542569
L4-Southern Axial,0.9167,0.0122,-0.1,-0.1328,0.1753,-0.4026,2.3433,1.9466,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.94170692655982,0.903899219630269,0.903899219630269
L4-Southern Axial,0.8958,0.0292,-0.1,-0.1297,0.2354,-0.3601,2.4992,2.7963,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.9380250648898,0.884722149411078,0.884722149411078
L4-Southern Axial,0.858,0.0661,-0.1,-0.1077,0.3173,-0.2917,2.8625,4.36,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.92996013793209,0.852524387660474,0.852524387660474
L4-Southern Axial,0.8342,0.0949,-0.1,-0.0924,0.3566,-0.2589,3.1374,5.0376,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.92389286836528,0.8332237207302,0.8332237207302
L4-Southern Axial,0.8067,0.1326,-0.1,-0.0815,0.3939,-0.2321,3.4831,5.389,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.91618428533246,0.811598539650377,0.811598539650377
L4-Southern Axial,0.7717,0.1819,-0.1,-0.0838,0.4337,-0.2144,3.9253,5.3009,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.90513222615294,0.785476708996306,0.785476708996306
L4-Southern Axial,0.708,0.2548,-0.1,-0.1289,0.4969,-0.2175,4.6214,4.5915,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.88189383617372,0.742577682651862,0.742577682651862
L4-Southern Axial,0.6695,0.2848,-0.1,-0.1739,0.5331,-0.2351,4.9622,4.1337,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.86522007239006,0.716697935324149,0.716697935324149
L4-Southern Axial,0.6301,0.306,-0.1,-0.2311,0.5692,-0.2645,5.2632,3.6779,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.84387538145654,0.69278507886493,0.69278507886493
L4-Southern Axial,0.5946,0.3174,-0.1,-0.2918,0.5997,-0.3028,5.4992,3.2707,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.81997049766606,0.666728147670672,0.666728147670672
L4-Southern Axial,0.562,0.3221,-0.1,-0.3562,0.6244,-0.3522,5.692,2.8854,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.79057414320701,0.643517493169604,0.643517493169604
L4-Southern Axial,0.5326,0.3217,-0.1,-0.422,0.6401,-0.4148,5.8483,2.5153,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.75479674951113,0.618482258092483,0.618482258092483
L4-Southern Axial,0.5074,0.3183,-0.1,-0.485,0.6421,-0.4922,5.9719,2.1603,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.71029456870952,0.597078903944633,0.597078903944633
L4-Southern Axial,0.4874,0.314,-0.1,-0.5394,0.6237,-0.5849,6.0671,1.8235,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.6559881294048,0.578054634837563,0.578054634837563
L4-Southern Axial,0.474,0.3117,-0.1,-0.5768,0.5776,-0.6899,6.1379,1.5161,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.59043003857816,0.565729122256138,0.565729122256138
L4-Southern Axial,0.4713,0.3236,-0.1,-0.569,0.3981,-0.8913,6.2216,1.1156,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.43652346000931,0.568279378910623,0.568279378910623
L4-Southern Axial,0.4848,0.3462,-0.1,-0.5045,0.2472,-0.9807,6.2495,1.0403,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.33528249889468,0.590514468274521,0.590514468274521
L4-Southern Axial,0.5014,0.3731,-0.1,-0.4279,0.1236,-1.0239,6.2641,1.0202,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.2575091239342,0.618297586452934,0.618297586452934
L4-Southern Axial,0.5208,0.4071,-0.1,-0.3372,0.0078,-1.044,6.2743,1.0113,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.18573182828169,0.653013704766542,0.653013704766542
L4-Southern Axial,0.5409,0.4472,-0.1,-0.2392,-0.0943,-1.0455,6.2816,1.0067,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.12213744361433,0.692772564428971,0.692772564428971
L4-Southern Axial,0.5621,0.4981,-0.1,-0.1267,-0.1894,-1.0313,6.2873,1.0038,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.06201903898744,0.741322853423005,0.741322853423005
L4-Southern Axial,0.5823,0.5617,-0.1,-0.0005,-0.2722,-1.0021,6.2917,1.0019,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,2.00886456706454,0.799431442850474,0.799431442850474
L4-Southern Axial,0.5982,0.6402,-0.1,0.138,-0.3369,-0.9591,6.2948,1.0007,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,1.9669097851951,0.867914280973741,0.867914280973741
L4-Southern Axial,0.6035,0.7821,-0.1,0.3538,-0.3843,-0.875,6.2966,1,,385692.5,4.3644,0.0121505856,Earth - Moon,L4,Axial,South,1.94011291630707,0.98518481571067,0.98518481571067
L5-Southern Axial,0.9767,0.0334,-0.1,0.0737,-0.0626,0.4671,2.1509,1,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.94345732620403,0.962676363838021,0.962676363838021
L5-Southern Axial,0.9522,0.0146,-0.1,0.1089,0.0426,0.4599,2.1684,1.2665,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.94606003589501,0.939599023227498,0.939599023227498
L5-Southern Axial,0.9353,0.0019,-0.1,0.1254,0.1104,0.4375,2.2359,1.4014,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.944314004183,0.921622974667245,0.921622974667245
L5-Southern Axial,0.9167,-0.0122,-0.1,0.1328,0.1753,0.4026,2.3433,1.9466,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.94170692655982,0.903320811495076,0.903320811495076
L5-Southern Axial,0.8958,-0.0292,-0.1,0.1297,0.2354,0.3601,2.4992,2.7963,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.9380250648898,0.884738806937839,0.884738806937839
L5-Southern Axial,0.858,-0.0661,-0.1,0.1077,0.3173,0.2917,2.8625,4.36,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.92996013793209,0.852546616790869,0.852546616790869
L5-Southern Axial,0.8342,-0.0949,-0.1,0.0924,0.3566,0.2589,3.1374,5.0376,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.92389286836528,0.832987889453422,0.832987889453422
L5-Southern Axial,0.8067,-0.1326,-0.1,0.0815,0.3939,0.2321,3.4831,5.389,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.91618428533246,0.811573331616704,0.811573331616704
L5-Southern Axial,0.7717,-0.1819,-0.1,0.0838,0.4337,0.2144,3.9253,5.3009,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.90513222615294,0.785454801351286,0.785454801351286
L5-Southern Axial,0.708,-0.2548,-0.1,0.1289,0.4969,0.2175,4.6214,4.5915,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.88189383617372,0.742321783847111,0.742321783847111
L5-Southern Axial,0.6695,-0.2848,-0.1,0.1739,0.5331,0.2351,4.9622,4.1337,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.86522007239006,0.717461351626679,0.717461351626679
L5-Southern Axial,0.6301,-0.306,-0.1,0.2311,0.5692,0.2645,5.2632,3.6779,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.84387538145654,0.691636754491462,0.691636754491462
L5-Southern Axial,0.5946,-0.3174,-0.1,0.2918,0.5997,0.3028,5.4992,3.2707,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.81997049766606,0.667009065970174,0.667009065970174
L5-Southern Axial,0.562,-0.3221,-0.1,0.3562,0.6244,0.3522,5.692,2.8854,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.79057414320701,0.642724608214871,0.642724608214871
L5-Southern Axial,0.5326,-0.3217,-0.1,0.422,0.6401,0.4148,5.8483,2.5153,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.75479674951113,0.618924750186055,0.618924750186055
L5-Southern Axial,0.5074,-0.3183,-0.1,0.485,0.6421,0.4922,5.9719,2.1603,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.71029456870952,0.596917155751739,0.596917155751739
L5-Southern Axial,0.4874,-0.314,-0.1,0.5394,0.6237,0.5849,6.0671,1.8235,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.6559881294048,0.578323444006503,0.578323444006503
L5-Southern Axial,0.474,-0.3117,-0.1,0.5768,0.5776,0.6899,6.1379,1.5161,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.59043003857816,0.565800147761552,0.565800147761552
L5-Southern Axial,0.4713,-0.3236,-0.1,0.569,0.3981,0.8913,6.2216,1.1156,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.43652346000931,0.568228322456078,0.568228322456078
L5-Southern Axial,0.4848,-0.3462,-0.1,0.5045,0.2472,0.9807,6.2495,1.0403,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.33528249889468,0.590531792626704,0.590531792626704
L5-Southern Axial,0.5014,-0.3731,-0.1,0.4279,0.1236,1.0239,6.2641,1.0202,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.2575091239342,0.618297389163559,0.618297389163559
L5-Southern Axial,0.5208,-0.4071,-0.1,0.3372,0.0078,1.044,6.2743,1.0113,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.18573182828169,0.653007614043877,0.653007614043877
L5-Southern Axial,0.5409,-0.4472,-0.1,0.2392,-0.0943,1.0455,6.2816,1.0067,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.12213744361433,0.692766228473063,0.692766228473063
L5-Southern Axial,0.5621,-0.4981,-0.1,0.1267,-0.1894,1.0313,6.2873,1.0038,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.06201903898744,0.741262109367327,0.741262109367327
L5-Southern Axial,0.5823,-0.5617,-0.1,0.0005,-0.2722,1.0021,6.2917,1.0019,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,2.00886456706454,0.799488627499592,0.799488627499592
L5-Southern Axial,0.5982,-0.6402,-0.1,-0.138,-0.3369,0.9591,6.2948,1.0007,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,1.9669097851951,0.867818973742536,0.867818973742536
L5-Southern Axial,0.6035,-0.7821,-0.1,-0.3538,-0.3843,0.875,6.2966,1,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,South,1.94011291630707,0.985182601324974,0.985182601324974
